subject_folder,parent_folder,relative_file,clip_name,label_guess,fps,num_frames,duration_s,gender,poses_shape,trans_shape,betas_shape,dmpls_shape,keys,error
124,124,124/124_10_poses.npz,124_10_poses,,120.0,249,2.075,male,"[249, 156]","[249, 3]",[16],"[249, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
124,124,124/124_11_poses.npz,124_11_poses,,120.0,998,8.316666666666666,male,"[998, 156]","[998, 3]",[16],"[998, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
124,124,124/124_12_poses.npz,124_12_poses,,120.0,1485,12.375,male,"[1485, 156]","[1485, 3]",[16],"[1485, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
124,124,124/124_13_poses.npz,124_13_poses,,120.0,868,7.233333333333333,male,"[868, 156]","[868, 3]",[16],"[868, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
125,125,125/125_01_poses.npz,125_01_poses,,120.0,4257,35.475,male,"[4257, 156]","[4257, 3]",[16],"[4257, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
125,125,125/125_02_poses.npz,125_02_poses,,120.0,4276,35.63333333333333,male,"[4276, 156]","[4276, 3]",[16],"[4276, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
125,125,125/125_03_poses.npz,125_03_poses,,120.0,4408,36.733333333333334,male,"[4408, 156]","[4408, 3]",[16],"[4408, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
125,125,125/125_05_poses.npz,125_05_poses,,120.0,2679,22.325,male,"[2679, 156]","[2679, 3]",[16],"[2679, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
125,125,125/125_06_poses.npz,125_06_poses,,120.0,4884,40.7,male,"[4884, 156]","[4884, 3]",[16],"[4884, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_01_poses.npz,126_01_poses,,120.0,2593,21.608333333333334,male,"[2593, 156]","[2593, 3]",[16],"[2593, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_02_poses.npz,126_02_poses,,120.0,1758,14.65,male,"[1758, 156]","[1758, 3]",[16],"[1758, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_03_poses.npz,126_03_poses,,120.0,2583,21.525,male,"[2583, 156]","[2583, 3]",[16],"[2583, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_04_poses.npz,126_04_poses,,120.0,1657,13.808333333333334,male,"[1657, 156]","[1657, 3]",[16],"[1657, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_05_poses.npz,126_05_poses,,120.0,1559,12.991666666666667,male,"[1559, 156]","[1559, 3]",[16],"[1559, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_06_poses.npz,126_06_poses,,120.0,2507,20.891666666666666,male,"[2507, 156]","[2507, 3]",[16],"[2507, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_07_poses.npz,126_07_poses,,120.0,2516,20.966666666666665,male,"[2516, 156]","[2516, 3]",[16],"[2516, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_08_poses.npz,126_08_poses,,120.0,1536,12.8,male,"[1536, 156]","[1536, 3]",[16],"[1536, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_09_poses.npz,126_09_poses,,120.0,1780,14.833333333333334,male,"[1780, 156]","[1780, 3]",[16],"[1780, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_10_poses.npz,126_10_poses,,120.0,1253,10.441666666666666,male,"[1253, 156]","[1253, 3]",[16],"[1253, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_11_poses.npz,126_11_poses,,120.0,1829,15.241666666666667,male,"[1829, 156]","[1829, 3]",[16],"[1829, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_12_poses.npz,126_12_poses,,120.0,2417,20.141666666666666,male,"[2417, 156]","[2417, 3]",[16],"[2417, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_13_poses.npz,126_13_poses,,120.0,115,0.9583333333333334,male,"[115, 156]","[115, 3]",[16],"[115, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
126,126,126/126_14_poses.npz,126_14_poses,,120.0,6757,56.30833333333333,male,"[6757, 156]","[6757, 3]",[16],"[6757, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_01_poses.npz,127_01_poses,,120.0,253,2.1083333333333334,male,"[253, 156]","[253, 3]",[16],"[253, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_02_poses.npz,127_02_poses,,120.0,1760,14.666666666666666,male,"[1760, 156]","[1760, 3]",[16],"[1760, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_03_poses.npz,127_03_poses,,120.0,332,2.7666666666666666,male,"[332, 156]","[332, 3]",[16],"[332, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_04_poses.npz,127_04_poses,,120.0,446,3.716666666666667,male,"[446, 156]","[446, 3]",[16],"[446, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_05_poses.npz,127_05_poses,,120.0,387,3.225,male,"[387, 156]","[387, 3]",[16],"[387, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_06_poses.npz,127_06_poses,,120.0,173,1.4416666666666667,male,"[173, 156]","[173, 3]",[16],"[173, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_07_poses.npz,127_07_poses,,120.0,145,1.2083333333333333,male,"[145, 156]","[145, 3]",[16],"[145, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_08_poses.npz,127_08_poses,,120.0,139,1.1583333333333334,male,"[139, 156]","[139, 3]",[16],"[139, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_09_poses.npz,127_09_poses,,120.0,198,1.65,male,"[198, 156]","[198, 3]",[16],"[198, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_10_poses.npz,127_10_poses,,120.0,168,1.4,male,"[168, 156]","[168, 3]",[16],"[168, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_11_poses.npz,127_11_poses,,120.0,200,1.6666666666666667,male,"[200, 156]","[200, 3]",[16],"[200, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_12_poses.npz,127_12_poses,,120.0,177,1.475,male,"[177, 156]","[177, 3]",[16],"[177, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_13_poses.npz,127_13_poses,,120.0,185,1.5416666666666667,male,"[185, 156]","[185, 3]",[16],"[185, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_14_poses.npz,127_14_poses,,120.0,151,1.2583333333333333,male,"[151, 156]","[151, 3]",[16],"[151, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_15_poses.npz,127_15_poses,,120.0,163,1.3583333333333334,male,"[163, 156]","[163, 3]",[16],"[163, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_16_poses.npz,127_16_poses,,120.0,258,2.15,male,"[258, 156]","[258, 3]",[16],"[258, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_17_poses.npz,127_17_poses,,120.0,381,3.175,male,"[381, 156]","[381, 3]",[16],"[381, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_18_poses.npz,127_18_poses,,120.0,393,3.275,male,"[393, 156]","[393, 3]",[16],"[393, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_19_poses.npz,127_19_poses,,120.0,440,3.6666666666666665,male,"[440, 156]","[440, 3]",[16],"[440, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_20_poses.npz,127_20_poses,,120.0,360,3.0,male,"[360, 156]","[360, 3]",[16],"[360, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_21_poses.npz,127_21_poses,,120.0,355,2.9583333333333335,male,"[355, 156]","[355, 3]",[16],"[355, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_22_poses.npz,127_22_poses,,120.0,359,2.9916666666666667,male,"[359, 156]","[359, 3]",[16],"[359, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_23_poses.npz,127_23_poses,,120.0,349,2.908333333333333,male,"[349, 156]","[349, 3]",[16],"[349, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_24_poses.npz,127_24_poses,,120.0,339,2.825,male,"[339, 156]","[339, 3]",[16],"[339, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_25_poses.npz,127_25_poses,,120.0,230,1.9166666666666667,male,"[230, 156]","[230, 3]",[16],"[230, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_26_poses.npz,127_26_poses,,120.0,246,2.05,male,"[246, 156]","[246, 3]",[16],"[246, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_28_poses.npz,127_28_poses,,120.0,217,1.8083333333333333,male,"[217, 156]","[217, 3]",[16],"[217, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_29_poses.npz,127_29_poses,,120.0,209,1.7416666666666667,male,"[209, 156]","[209, 3]",[16],"[209, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_30_poses.npz,127_30_poses,,120.0,240,2.0,male,"[240, 156]","[240, 3]",[16],"[240, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_31_poses.npz,127_31_poses,,120.0,513,4.275,male,"[513, 156]","[513, 3]",[16],"[513, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_33_poses.npz,127_33_poses,,120.0,205,1.7083333333333333,male,"[205, 156]","[205, 3]",[16],"[205, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_34_poses.npz,127_34_poses,,120.0,203,1.6916666666666667,male,"[203, 156]","[203, 3]",[16],"[203, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_35_poses.npz,127_35_poses,,120.0,240,2.0,male,"[240, 156]","[240, 3]",[16],"[240, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_36_poses.npz,127_36_poses,,120.0,215,1.7916666666666667,male,"[215, 156]","[215, 3]",[16],"[215, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_37_poses.npz,127_37_poses,,120.0,342,2.85,male,"[342, 156]","[342, 3]",[16],"[342, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
127,127,127/127_38_poses.npz,127_38_poses,,120.0,191,1.5916666666666666,male,"[191, 156]","[191, 3]",[16],"[191, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_01_poses.npz,128_01_poses,,120.0,325,2.7083333333333335,male,"[325, 156]","[325, 3]",[16],"[325, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_02_poses.npz,128_02_poses,,120.0,167,1.3916666666666666,male,"[167, 156]","[167, 3]",[16],"[167, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_03_poses.npz,128_03_poses,,120.0,164,1.3666666666666667,male,"[164, 156]","[164, 3]",[16],"[164, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_04_poses.npz,128_04_poses,,120.0,136,1.1333333333333333,male,"[136, 156]","[136, 3]",[16],"[136, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_05_poses.npz,128_05_poses,,120.0,209,1.7416666666666667,male,"[209, 156]","[209, 3]",[16],"[209, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_06_poses.npz,128_06_poses,,120.0,197,1.6416666666666666,male,"[197, 156]","[197, 3]",[16],"[197, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_07_poses.npz,128_07_poses,,120.0,346,2.8833333333333333,male,"[346, 156]","[346, 3]",[16],"[346, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_08_poses.npz,128_08_poses,,120.0,330,2.75,male,"[330, 156]","[330, 3]",[16],"[330, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_09_poses.npz,128_09_poses,,120.0,172,1.4333333333333333,male,"[172, 156]","[172, 3]",[16],"[172, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_10_poses.npz,128_10_poses,,120.0,427,3.558333333333333,male,"[427, 156]","[427, 3]",[16],"[427, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
128,128,128/128_11_poses.npz,128_11_poses,,120.0,378,3.15,male,"[378, 156]","[378, 3]",[16],"[378, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_01_poses.npz,13_01_poses,,120.0,2313,19.275,male,"[2313, 156]","[2313, 3]",[16],"[2313, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_02_poses.npz,13_02_poses,,120.0,3477,28.975,male,"[3477, 156]","[3477, 3]",[16],"[3477, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_03_poses.npz,13_03_poses,,120.0,3715,30.958333333333332,male,"[3715, 156]","[3715, 3]",[16],"[3715, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_04_poses.npz,13_04_poses,,120.0,4759,39.65833333333333,male,"[4759, 156]","[4759, 3]",[16],"[4759, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_05_poses.npz,13_05_poses,,120.0,4403,36.69166666666667,male,"[4403, 156]","[4403, 3]",[16],"[4403, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_06_poses.npz,13_06_poses,,120.0,4413,36.775,male,"[4413, 156]","[4413, 3]",[16],"[4413, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_07_poses.npz,13_07_poses,,120.0,1452,12.1,male,"[1452, 156]","[1452, 3]",[16],"[1452, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_08_poses.npz,13_08_poses,,120.0,1603,13.358333333333333,male,"[1603, 156]","[1603, 3]",[16],"[1603, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_09_poses.npz,13_09_poses,,120.0,1102,9.183333333333334,male,"[1102, 156]","[1102, 3]",[16],"[1102, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_10_poses.npz,13_10_poses,,120.0,2396,19.966666666666665,male,"[2396, 156]","[2396, 3]",[16],"[2396, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_11_poses.npz,13_11_poses,,120.0,415,3.4583333333333335,male,"[415, 156]","[415, 3]",[16],"[415, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_12_poses.npz,13_12_poses,,120.0,3434,28.616666666666667,male,"[3434, 156]","[3434, 3]",[16],"[3434, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_13_poses.npz,13_13_poses,,120.0,439,3.658333333333333,male,"[439, 156]","[439, 3]",[16],"[439, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_14_poses.npz,13_14_poses,,120.0,2424,20.2,male,"[2424, 156]","[2424, 3]",[16],"[2424, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_15_poses.npz,13_15_poses,,120.0,2382,19.85,male,"[2382, 156]","[2382, 3]",[16],"[2382, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_16_poses.npz,13_16_poses,,120.0,2275,18.958333333333332,male,"[2275, 156]","[2275, 3]",[16],"[2275, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_17_poses.npz,13_17_poses,,120.0,4840,40.333333333333336,male,"[4840, 156]","[4840, 3]",[16],"[4840, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_18_poses.npz,13_18_poses,,120.0,3000,25.0,male,"[3000, 156]","[3000, 3]",[16],"[3000, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_19_poses.npz,13_19_poses,,120.0,426,3.55,male,"[426, 156]","[426, 3]",[16],"[426, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_20_poses.npz,13_20_poses,,120.0,5719,47.65833333333333,male,"[5719, 156]","[5719, 3]",[16],"[5719, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_21_poses.npz,13_21_poses,,120.0,5439,45.325,male,"[5439, 156]","[5439, 3]",[16],"[5439, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_22_poses.npz,13_22_poses,,120.0,4962,41.35,male,"[4962, 156]","[4962, 3]",[16],"[4962, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_23_poses.npz,13_23_poses,,120.0,4017,33.475,male,"[4017, 156]","[4017, 3]",[16],"[4017, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_24_poses.npz,13_24_poses,,120.0,4034,33.61666666666667,male,"[4034, 156]","[4034, 3]",[16],"[4034, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_25_poses.npz,13_25_poses,,120.0,4009,33.40833333333333,male,"[4009, 156]","[4009, 3]",[16],"[4009, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_26_poses.npz,13_26_poses,,120.0,3028,25.233333333333334,male,"[3028, 156]","[3028, 3]",[16],"[3028, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_27_poses.npz,13_27_poses,,120.0,4169,34.74166666666667,male,"[4169, 156]","[4169, 3]",[16],"[4169, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_28_poses.npz,13_28_poses,,120.0,4121,34.34166666666667,male,"[4121, 156]","[4121, 3]",[16],"[4121, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_29_poses.npz,13_29_poses,,120.0,4592,38.266666666666666,male,"[4592, 156]","[4592, 3]",[16],"[4592, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_30_poses.npz,13_30_poses,,120.0,2465,20.541666666666668,male,"[2465, 156]","[2465, 3]",[16],"[2465, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_31_poses.npz,13_31_poses,,120.0,3017,25.141666666666666,male,"[3017, 156]","[3017, 3]",[16],"[3017, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_32_poses.npz,13_32_poses,,120.0,336,2.8,male,"[336, 156]","[336, 3]",[16],"[336, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_33_poses.npz,13_33_poses,,120.0,1499,12.491666666666667,male,"[1499, 156]","[1499, 3]",[16],"[1499, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_34_poses.npz,13_34_poses,,120.0,1417,11.808333333333334,male,"[1417, 156]","[1417, 3]",[16],"[1417, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_35_poses.npz,13_35_poses,,120.0,1201,10.008333333333333,male,"[1201, 156]","[1201, 3]",[16],"[1201, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_36_poses.npz,13_36_poses,,120.0,1379,11.491666666666667,male,"[1379, 156]","[1379, 3]",[16],"[1379, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_37_poses.npz,13_37_poses,,120.0,1478,12.316666666666666,male,"[1478, 156]","[1478, 3]",[16],"[1478, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_38_poses.npz,13_38_poses,,120.0,1244,10.366666666666667,male,"[1244, 156]","[1244, 3]",[16],"[1244, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_39_poses.npz,13_39_poses,,120.0,351,2.925,male,"[351, 156]","[351, 3]",[16],"[351, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_40_poses.npz,13_40_poses,,120.0,319,2.658333333333333,male,"[319, 156]","[319, 3]",[16],"[319, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_41_poses.npz,13_41_poses,,120.0,369,3.075,male,"[369, 156]","[369, 3]",[16],"[369, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
13,13,13/13_42_poses.npz,13_42_poses,,120.0,400,3.3333333333333335,male,"[400, 156]","[400, 3]",[16],"[400, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_01_poses.npz,131_01_poses,,120.0,994,8.283333333333333,male,"[994, 156]","[994, 3]",[16],"[994, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_02_poses.npz,131_02_poses,,120.0,1247,10.391666666666667,male,"[1247, 156]","[1247, 3]",[16],"[1247, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_03_poses.npz,131_03_poses,,120.0,1102,9.183333333333334,male,"[1102, 156]","[1102, 3]",[16],"[1102, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_04_poses.npz,131_04_poses,,120.0,1086,9.05,male,"[1086, 156]","[1086, 3]",[16],"[1086, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_05_poses.npz,131_05_poses,,120.0,1264,10.533333333333333,male,"[1264, 156]","[1264, 3]",[16],"[1264, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_06_poses.npz,131_06_poses,,120.0,1184,9.866666666666667,male,"[1184, 156]","[1184, 3]",[16],"[1184, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_07_poses.npz,131_07_poses,,120.0,691,5.758333333333334,male,"[691, 156]","[691, 3]",[16],"[691, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_08_poses.npz,131_08_poses,,120.0,784,6.533333333333333,male,"[784, 156]","[784, 3]",[16],"[784, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_09_poses.npz,131_09_poses,,120.0,2293,19.108333333333334,male,"[2293, 156]","[2293, 3]",[16],"[2293, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_10_poses.npz,131_10_poses,,120.0,1777,14.808333333333334,male,"[1777, 156]","[1777, 3]",[16],"[1777, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_11_poses.npz,131_11_poses,,120.0,1168,9.733333333333333,male,"[1168, 156]","[1168, 3]",[16],"[1168, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_12_poses.npz,131_12_poses,,120.0,767,6.391666666666667,male,"[767, 156]","[767, 3]",[16],"[767, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_13_poses.npz,131_13_poses,,120.0,1316,10.966666666666667,male,"[1316, 156]","[1316, 3]",[16],"[1316, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
131,131,131/131_14_poses.npz,131_14_poses,,120.0,1932,16.1,male,"[1932, 156]","[1932, 3]",[16],"[1932, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
132,132,132/132_01_poses.npz,132_01_poses,,120.0,1413,11.775,male,"[1413, 156]","[1413, 3]",[16],"[1413, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
132,132,132/132_02_poses.npz,132_02_poses,,120.0,1141,9.508333333333333,male,"[1141, 156]","[1141, 3]",[16],"[1141, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
132,132,132/132_03_poses.npz,132_03_poses,,120.0,1477,12.308333333333334,male,"[1477, 156]","[1477, 3]",[16],"[1477, 8]",trans;gender;mocap_framerate;betas;dmpls;poses,
